location_id,village_name,date,latitude,longitude,elevation_m,distance_river_ramganga,distance_river_kosi,distance_river_kailash,distance_river_deoha,distance_river_sarda,distance_dam_nanakSagar,Heavy_flood,Mid_flood,Low_flood,Unnamed: 15,rain_mm,dam_release_nanak_sagar,soil_type,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,LowFlood,MidFlood,HeavyFlood
,Jaspur,7/11/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,8/11/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,9/11/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,10/11/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,11/11/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,12/11/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,13-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,14-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,15-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,16-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,17-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,18-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,19-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,20-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,21-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,22-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,23-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,24-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,25-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,26-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,27-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,28-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,29-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,30-11-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,1/12/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,2/12/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,3/12/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,4/12/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,5/12/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,6/12/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,7/12/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,8/12/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,9/12/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,10/12/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,11/12/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,12/12/2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,13-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,4.01,,,,,,,,,,,,,,0,0,0
,Jaspur,14-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,15-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,16-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,17-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,18-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,19-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,20-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,21-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,22-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,23-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,24-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,25-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,26-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,4.52,,,,,,,,,,,,,,0,0,0
,Jaspur,27-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,28-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,29-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,30-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,31-12-2023,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,1/1/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,2/1/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,3/1/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,4/1/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,5/1/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,6/1/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,7/1/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,8/1/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,9/1/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,10/1/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,11/1/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,12/1/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,13-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,14-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,15-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,16-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,17-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,18-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,19-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,20-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,21-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,22-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,23-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,24-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,25-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,26-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,27-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,28-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,20.78,,,,,,,,,,,,,,1,1,0
,Jaspur,29-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,30-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,31-01-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,1/2/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,2/2/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,3/2/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,4/2/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,5/2/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,6/2/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,7/2/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,8/2/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,9/2/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,10/2/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,11/2/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,12/2/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,19.19,,,,,,,,,,,,,,1,1,0
,Jaspur,13-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,14-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,15-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,16-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,17-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,18-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,19-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,20-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,21-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,22-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,23-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,24-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,25-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,26-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,27.55,,,,,,,,,,,,,,1,1,1
,Jaspur,27-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,28-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,29-02-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,1/3/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,17.77,,,,,,,,,,,,,,1,1,0
,Jaspur,2/3/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,17.77,,,,,,,,,,,,,,1,1,0
,Jaspur,3/3/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,4/3/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,5/3/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,6/3/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,7/3/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,8/3/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,9/3/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,10/3/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,11/3/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,12/3/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,13-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,14-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,15-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,16-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,17-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,18-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,19-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,20-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,21-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,22-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,23-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,24-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,25-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,26-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,27-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,28-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,29-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,8.88,,,,,,,,,,,,,,0,0,0
,Jaspur,30-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,31-03-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,1/4/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,2/4/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,3/4/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,4/4/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,5/4/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,6/4/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,7/4/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,8/4/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,9/4/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,10/4/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,11/4/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0.09,,,,,,,,,,,,,,0,0,0
,Jaspur,12/4/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,13-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,14-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,7.51,,,,,,,,,,,,,,0,0,0
,Jaspur,15-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,2.45,,,,,,,,,,,,,,0,0,0
,Jaspur,16-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,17-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,18-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,19-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,20-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,21-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,22-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,23-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,24-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,25-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,26-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,27-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,28-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,29-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,30-04-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,1/5/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,2/5/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,3/5/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,4/5/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,5/5/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,6/5/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,7/5/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,8/5/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,9/5/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,10/5/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,4.41,,,,,,,,,,,,,,0,0,0
,Jaspur,11/5/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,12/5/2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,13-05-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,14-05-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,15-05-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,16-05-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
,Jaspur,17-05-2024,29.2783,78.8267,320,128760,113450,130620,103128.6,121678,56400,,,,,0,,,,,,,,,,,,,,0,0,0
